user_id,avg_amount,median_amount,amount_std,min_amount,max_amount,transaction_count,preferred_category,avg_hour,weekend_ratio,first_transaction,last_transaction,cluster
USER_0612,857.4,567.0,1003.86,134,3463,10,Education,12.3,0.3,2024-01-04 10:41:00,2024-12-08 18:03:00,3
USER_0613,791.3,506.5,811.62,62,2482,10,Food & Dining,14.1,0.2,2024-01-16 08:12:00,2024-12-02 20:13:00,2
USER_0614,1302.36,650.5,1144.18,60,2845,14,Food & Dining,14.64,0.07,2024-01-01 15:54:00,2024-11-19 16:35:00,4
USER_0615,916.75,415.5,957.35,143,3491,16,Transportation,12.75,0.12,2024-01-18 18:38:00,2024-11-01 12:42:00,3
USER_0616,1262.44,1467.0,849.44,218,2403,9,Food & Dining,11.78,0.44,2024-01-04 09:39:00,2024-12-08 12:44:00,0
USER_0617,1370.7,776.5,2188.12,59,7445,10,Fuel,12.7,0.1,2024-01-01 14:10:00,2024-12-22 12:31:00,4
USER_0618,1224.0,741.5,1274.81,97,3762,8,Food & Dining,13.88,0.25,2024-01-13 12:37:00,2024-11-19 22:26:00,4
USER_0619,1044.5,549.0,1305.05,63,4592,12,Bills & Utilities,13.58,0.17,2024-02-07 13:45:00,2024-12-12 17:36:00,4
USER_0620,1442.9,961.5,1633.17,28,5326,10,Education,14.4,0.2,2024-05-17 09:21:00,2024-12-17 11:55:00,4
USER_0621,1350.5,926.5,1147.55,190,3566,14,Bills & Utilities,14.36,0.57,2024-01-13 13:01:00,2024-12-28 22:42:00,3
USER_0622,1068.8,757.5,1048.35,65,3311,10,Education,14.1,0.3,2024-02-19 15:54:00,2024-12-11 15:17:00,4
USER_0623,1489.08,1164.0,1270.17,164,4195,13,Healthcare,14.54,0.31,2024-01-09 19:35:00,2024-12-07 19:33:00,3
USER_0624,637.25,441.5,512.97,141,1451,8,Fuel,13.75,0.25,2024-01-05 20:02:00,2024-11-13 08:16:00,2
USER_0625,1595.33,677.0,2017.33,90,6141,15,Entertainment,15.8,0.2,2024-01-16 14:08:00,2024-11-21 18:45:00,1
USER_0626,1079.75,574.0,1039.84,76,3620,12,Education,15.33,0.25,2024-01-11 16:33:00,2024-12-15 15:28:00,3
USER_0627,902.67,717.0,593.74,239,1728,6,Groceries,11.0,0.33,2024-01-27 11:02:00,2024-12-14 06:45:00,0
USER_0628,693.83,714.0,214.49,354,956,6,Bills & Utilities,14.0,0.33,2024-03-27 15:10:00,2024-10-11 11:58:00,2
USER_0629,1461.92,1493.5,1025.74,158,3247,12,Education,13.67,0.42,2024-01-20 09:22:00,2024-12-23 11:00:00,3
USER_0630,499.9,381.5,501.94,71,1792,10,Food & Dining,14.9,0.3,2024-01-03 14:47:00,2024-11-11 20:25:00,2
USER_0631,1237.75,343.5,1508.85,104,4594,12,Transfer to Friends,14.33,0.5,2024-01-19 16:30:00,2024-12-15 18:14:00,3
USER_0632,759.08,680.0,628.69,120,2208,13,Groceries,13.54,0.46,2024-01-27 09:48:00,2024-12-20 11:23:00,3
USER_0633,1386.29,602.0,1990.88,46,5664,7,Transportation,11.71,0.0,2024-01-01 09:15:00,2024-11-11 08:34:00,4
USER_0634,1975.67,850.5,2966.4,206,7937,6,Bills & Utilities,13.0,0.33,2024-03-29 13:30:00,2024-10-27 09:09:00,1
USER_0635,1291.07,589.0,1316.6,251,4257,15,Bills & Utilities,14.27,0.13,2024-01-01 13:29:00,2024-11-27 19:24:00,3
USER_0636,601.8,687.0,247.25,267,858,5,Healthcare,13.4,0.2,2024-01-23 19:45:00,2024-10-01 10:05:00,2
USER_0637,1352.2,927.5,1608.59,131,5380,10,Entertainment,14.0,0.3,2024-01-10 19:21:00,2024-10-14 13:44:00,1
USER_0638,684.9,455.0,597.53,96,2029,10,Entertainment,16.2,0.2,2024-01-06 18:34:00,2024-11-13 19:17:00,2
USER_0639,802.25,711.5,551.24,76,2208,12,Bills & Utilities,11.58,0.33,2024-02-13 16:29:00,2024-12-15 10:12:00,3
USER_0640,1640.33,532.0,2447.32,119,8054,12,Bills & Utilities,14.67,0.42,2024-02-04 18:06:00,2024-12-16 10:42:00,1
USER_0641,967.5,749.5,831.84,140,2311,6,Entertainment,16.33,0.33,2024-06-03 20:12:00,2024-11-10 22:41:00,0
USER_0642,979.43,666.0,1170.33,92,3467,7,Fuel,14.0,0.43,2024-01-09 12:24:00,2024-11-12 17:32:00,0
USER_0643,912.0,372.0,1273.76,95,3435,6,Education,15.83,0.17,2024-06-19 17:11:00,2024-12-18 06:44:00,4
USER_0644,1286.14,588.0,1374.69,223,3744,7,Education,14.29,0.29,2024-04-20 15:38:00,2024-12-25 18:01:00,4
USER_0645,1579.29,1178.0,1581.24,109,5891,14,Healthcare,14.57,0.14,2024-01-24 11:18:00,2024-12-24 09:59:00,4
USER_0646,1267.25,570.0,1721.85,124,5783,12,Education,13.92,0.33,2024-03-09 09:03:00,2024-11-06 21:42:00,1
USER_0647,905.44,702.0,995.57,79,3434,9,Entertainment,14.0,0.11,2024-01-20 07:56:00,2024-12-25 08:38:00,4
USER_0648,799.75,452.5,1009.62,82,3729,12,Bills & Utilities,13.92,0.33,2024-01-18 12:13:00,2024-11-29 11:06:00,3
USER_0649,418.33,338.0,299.37,109,883,6,Groceries,15.83,0.17,2024-04-17 10:21:00,2024-09-18 18:36:00,2
USER_0650,1293.18,977.0,881.68,34,2910,11,Healthcare,12.09,0.18,2024-02-09 10:40:00,2024-11-13 18:51:00,4
USER_0651,845.25,874.0,577.07,98,2014,12,Shopping,13.42,0.42,2024-01-05 20:23:00,2024-12-22 20:29:00,3
USER_0652,1190.4,582.0,1979.12,189,6737,10,Groceries,12.5,0.2,2024-01-19 14:19:00,2024-11-15 10:52:00,4
USER_0653,500.56,431.0,297.74,121,1089,9,Groceries,15.78,0.56,2024-03-03 18:14:00,2024-10-18 20:32:00,0
USER_0654,1517.92,1255.0,1518.05,37,5401,13,Healthcare,12.62,0.46,2024-02-10 12:01:00,2024-10-12 16:32:00,1
USER_0655,1359.67,643.0,1580.2,78,4378,15,Transportation,13.2,0.2,2024-01-30 14:02:00,2024-11-27 08:20:00,3
USER_0656,802.89,580.0,840.68,48,2719,9,Bills & Utilities,11.56,0.22,2024-01-02 12:49:00,2024-12-25 15:48:00,2
USER_0657,981.29,527.5,1114.54,110,3321,14,Education,12.07,0.21,2024-01-11 07:30:00,2024-12-24 11:25:00,3
USER_0658,538.5,345.5,447.74,144,1551,14,Food & Dining,14.71,0.21,2024-02-16 11:21:00,2024-11-29 09:02:00,2
USER_0659,1499.75,988.0,1672.78,140,5068,12,Education,15.83,0.33,2024-03-03 21:36:00,2024-12-16 22:27:00,1
USER_0660,715.83,456.0,713.14,84,2013,6,Bills & Utilities,14.0,0.17,2024-04-04 20:55:00,2024-10-29 11:11:00,2
USER_0661,1908.5,1124.5,1905.8,669,4716,4,Education,11.0,0.5,2024-06-03 13:22:00,2024-09-21 12:55:00,1
USER_0662,947.27,611.0,947.06,155,3162,11,Shopping,14.55,0.45,2024-01-07 18:53:00,2024-11-23 10:28:00,3
USER_0663,2068.33,1999.0,1545.55,197,4170,6,Education,14.67,0.17,2024-01-24 15:58:00,2024-11-11 18:50:00,1
USER_0664,763.62,489.5,947.35,99,3071,8,Healthcare,15.62,0.25,2024-03-15 22:29:00,2024-12-24 14:04:00,2
USER_0665,555.0,351.0,458.66,38,1297,9,Bills & Utilities,13.22,0.33,2024-01-04 10:50:00,2024-11-18 20:07:00,2
USER_0666,456.5,346.5,306.16,127,971,10,Food & Dining,15.8,0.0,2024-01-04 20:19:00,2024-12-24 18:35:00,2
USER_0667,1526.14,651.0,1734.97,155,4815,7,Education,15.57,0.0,2024-02-02 15:31:00,2024-12-09 10:32:00,4
USER_0668,1226.75,724.5,1389.15,94,4690,12,Education,14.83,0.25,2024-01-15 13:48:00,2024-12-18 08:10:00,4
USER_0669,882.8,762.0,401.25,587,1581,5,Bills & Utilities,13.8,0.2,2024-02-14 10:57:00,2024-12-17 16:52:00,2
USER_0670,1152.0,485.0,1798.27,88,4347,5,Food & Dining,11.0,0.6,2024-01-05 12:47:00,2024-11-12 12:37:00,0
USER_0671,1529.88,848.5,1706.37,177,4318,8,Transfer to Friends,12.5,0.38,2024-01-13 12:53:00,2024-12-06 09:54:00,1
USER_0672,1615.1,699.0,2155.97,50,6867,10,Food & Dining,11.8,0.4,2024-02-27 08:45:00,2024-11-06 08:33:00,1
USER_0673,1013.6,551.5,1594.58,39,5373,10,Shopping,16.5,0.3,2024-01-17 17:49:00,2024-12-14 21:35:00,4
USER_0674,1629.2,1178.0,1751.6,169,5812,10,Education,14.3,0.3,2024-01-24 11:02:00,2024-12-02 13:21:00,1
USER_0675,1648.17,702.0,2299.95,51,7802,12,Education,15.17,0.17,2024-02-09 10:46:00,2024-11-04 16:29:00,1
USER_0676,1110.13,975.0,867.74,132,2971,15,Education,13.27,0.2,2024-02-14 11:18:00,2024-11-21 21:14:00,3
USER_0677,1712.82,699.0,2013.66,327,5216,11,Entertainment,17.0,0.36,2024-01-06 21:39:00,2024-11-25 15:11:00,1
USER_0678,807.6,453.0,866.08,126,3189,15,Shopping,14.53,0.27,2024-02-06 15:36:00,2024-12-29 13:19:00,3
USER_0679,714.71,535.5,550.55,50,1739,14,Fuel,12.93,0.43,2024-02-03 12:24:00,2024-12-11 13:57:00,3
USER_0680,1073.38,983.0,817.55,50,2441,13,Transfer to Friends,14.31,0.38,2024-01-07 10:45:00,2024-11-16 15:55:00,3
USER_0681,452.0,198.5,486.1,89,1256,6,Food & Dining,11.83,0.17,2024-02-19 07:47:00,2024-09-27 11:10:00,2
USER_0682,1296.2,786.5,1198.67,63,3381,10,Education,14.9,0.5,2024-04-14 14:54:00,2024-12-25 15:50:00,0
USER_0683,905.29,645.0,910.79,64,3102,17,Food & Dining,13.41,0.24,2024-01-08 11:25:00,2024-12-13 08:12:00,3
USER_0684,534.4,460.5,463.42,39,1401,10,Bills & Utilities,12.7,0.5,2024-01-28 21:36:00,2024-09-28 13:15:00,0
USER_0685,783.75,243.0,1552.04,32,4601,8,Transportation,14.5,0.12,2024-01-25 14:55:00,2024-10-11 07:40:00,4
USER_0686,1501.67,435.0,2149.15,100,7180,21,Entertainment,14.0,0.43,2024-01-21 19:45:00,2024-12-27 14:22:00,3
USER_0687,1696.22,727.0,2297.0,61,5978,9,Transfer to Friends,14.78,0.33,2024-01-05 14:45:00,2024-11-28 21:59:00,1
USER_0688,612.5,578.0,512.06,35,1259,4,Bills & Utilities,11.0,0.0,2024-01-26 12:44:00,2024-12-30 07:30:00,2
USER_0689,1075.5,1149.0,902.35,117,2629,8,Transfer to Friends,14.88,0.25,2024-01-20 20:58:00,2024-09-09 07:23:00,4
USER_0690,486.0,455.5,318.39,144,1005,6,Fuel,14.83,0.5,2024-01-01 13:46:00,2024-12-30 09:07:00,0
USER_0691,1219.27,617.0,1402.66,72,4727,11,Bills & Utilities,14.91,0.36,2024-01-01 07:47:00,2024-11-29 15:19:00,3
USER_0692,1411.9,1363.5,1209.52,92,3889,10,Bills & Utilities,13.8,0.0,2024-01-04 16:23:00,2024-12-19 08:02:00,4
USER_0693,609.07,218.5,750.98,65,2474,14,Transfer to Friends,15.21,0.21,2024-03-14 08:20:00,2024-12-10 20:21:00,3
USER_0694,652.0,433.0,627.38,210,1913,6,Bills & Utilities,16.0,0.5,2024-05-16 10:32:00,2024-12-22 16:57:00,0
USER_0695,357.83,299.0,311.71,59,747,6,Food & Dining,15.33,0.67,2024-01-31 18:54:00,2024-11-24 15:14:00,0
USER_0696,728.64,473.5,753.62,77,2808,14,Entertainment,13.93,0.57,2024-01-27 09:02:00,2024-12-29 22:16:00,3
USER_0697,1249.0,460.0,1815.83,185,4469,5,Education,15.4,0.4,2024-02-08 18:49:00,2024-09-19 15:38:00,1
USER_0698,1298.64,1240.0,1118.53,108,3807,11,Healthcare,11.55,0.45,2024-01-04 09:44:00,2024-12-09 07:02:00,3
USER_0699,704.4,707.0,157.51,486,884,5,Bills & Utilities,16.0,0.0,2024-03-25 14:07:00,2024-12-26 11:52:00,2
USER_0700,647.1,605.5,366.16,84,1343,10,Healthcare,12.0,0.3,2024-02-25 11:57:00,2024-11-21 18:58:00,2
USER_0701,1055.0,887.0,858.12,26,2609,11,Transfer to Friends,13.64,0.27,2024-02-18 18:57:00,2024-12-18 16:33:00,3
USER_0702,757.81,327.5,1204.1,54,4060,16,Fuel,14.5,0.25,2024-01-20 09:58:00,2024-12-30 14:00:00,3
USER_0703,714.0,476.0,569.11,135,1969,10,Groceries,13.3,0.2,2024-01-06 11:54:00,2024-12-19 14:41:00,2
USER_0704,760.45,725.0,513.69,81,1811,11,Groceries,15.36,0.36,2024-03-16 18:14:00,2024-12-20 12:20:00,0
USER_0705,966.38,621.0,1209.06,56,3879,8,Groceries,14.88,0.25,2024-03-14 12:15:00,2024-10-18 13:09:00,4
USER_0706,1351.89,795.0,1432.25,116,4927,9,Bills & Utilities,13.11,0.56,2024-03-20 20:16:00,2024-12-28 12:19:00,0
USER_0707,401.3,301.0,265.14,133,880,10,Entertainment,15.9,0.1,2024-01-05 20:09:00,2024-10-22 13:27:00,2
USER_0708,1154.07,1019.0,870.79,146,2983,15,Shopping,14.93,0.2,2024-01-17 11:57:00,2024-12-29 10:31:00,3
USER_0709,1073.2,632.5,1170.3,237,3423,10,Fuel,15.4,0.2,2024-01-18 10:55:00,2024-12-30 20:15:00,4
USER_0710,993.33,596.0,1174.92,104,3774,9,Fuel,12.78,0.33,2024-02-05 17:36:00,2024-08-02 10:49:00,4
USER_0711,1671.75,974.0,1930.61,404,6356,8,Bills & Utilities,14.0,0.5,2024-05-02 15:32:00,2024-12-11 15:55:00,1
USER_0712,1507.11,711.0,1456.2,138,4947,18,Transfer to Friends,15.06,0.06,2024-01-05 22:19:00,2024-12-27 11:02:00,3
USER_0713,885.0,425.0,1209.78,135,4189,11,Entertainment,16.55,0.27,2024-02-15 07:05:00,2024-12-29 20:42:00,3
USER_0714,1235.5,574.5,1478.34,202,5003,14,Education,12.86,0.29,2024-01-08 10:13:00,2024-12-25 20:28:00,3
USER_0715,1200.09,431.0,1452.72,85,4398,11,Fuel,13.27,0.36,2024-02-16 09:52:00,2024-12-01 09:11:00,3
USER_0716,1229.8,714.5,1321.27,28,3935,10,Bills & Utilities,11.8,0.2,2024-01-03 12:15:00,2024-12-04 18:34:00,4
USER_0717,1208.0,323.0,1932.86,131,6172,9,Food & Dining,11.44,0.33,2024-01-08 09:34:00,2024-12-19 13:23:00,1
USER_0718,1852.67,717.0,1972.23,346,5221,9,Entertainment,15.67,0.44,2024-01-11 10:31:00,2024-11-30 15:45:00,1
USER_0719,1005.82,477.0,1252.04,168,4326,11,Transportation,14.0,0.55,2024-01-17 13:04:00,2024-12-24 08:21:00,0
USER_0720,596.8,200.5,962.42,87,3246,10,Bills & Utilities,13.8,0.3,2024-01-18 08:01:00,2024-11-07 10:46:00,2
USER_0721,1834.82,590.0,2178.04,208,6310,11,Transfer to Friends,11.09,0.27,2024-01-15 10:20:00,2024-11-10 15:17:00,1
USER_0722,941.89,406.0,965.26,129,2752,9,Food & Dining,12.56,0.33,2024-01-16 07:53:00,2024-12-21 18:01:00,0
USER_0723,1349.31,741.0,1320.07,140,4214,13,Entertainment,15.69,0.31,2024-02-11 12:43:00,2024-12-29 13:09:00,3
USER_0724,362.0,297.0,260.81,50,928,11,Bills & Utilities,14.0,0.36,2024-02-18 08:16:00,2024-12-24 15:04:00,2
USER_0725,1248.25,528.5,1973.08,153,6053,8,Food & Dining,10.25,0.25,2024-01-27 09:06:00,2024-08-19 14:50:00,1
USER_0726,720.8,534.5,697.35,76,2114,10,Healthcare,12.3,0.2,2024-01-08 12:29:00,2024-10-06 09:47:00,2
USER_0727,912.22,362.0,1173.24,119,3690,9,Transfer to Friends,15.44,0.22,2024-03-10 09:01:00,2024-10-31 14:11:00,4
USER_0728,906.0,906.0,127.28,816,996,2,Entertainment,20.5,0.0,2024-02-15 20:41:00,2024-05-21 21:35:00,2
USER_0729,1182.88,741.0,1434.82,63,4232,8,Entertainment,15.62,0.0,2024-04-03 13:12:00,2024-12-18 18:12:00,4
USER_0730,1222.33,874.0,1017.74,237,2528,6,Healthcare,14.5,0.5,2024-03-11 14:47:00,2024-11-23 09:04:00,0
USER_0731,811.85,628.0,551.11,147,1764,13,Bills & Utilities,16.85,0.38,2024-01-13 17:48:00,2024-11-25 20:03:00,3
USER_0732,852.36,345.0,1393.25,67,4877,11,Groceries,15.82,0.09,2024-01-24 21:45:00,2024-12-26 19:10:00,4
USER_0733,1236.56,637.0,1605.33,86,5294,9,Bills & Utilities,15.56,0.33,2024-02-09 14:45:00,2024-10-06 17:48:00,4
USER_0734,1425.78,777.0,1727.82,101,4454,9,Entertainment,16.0,0.44,2024-01-21 19:52:00,2024-12-28 10:04:00,1
USER_0735,477.38,312.0,345.83,150,1104,13,Fuel,15.46,0.15,2024-01-15 10:30:00,2024-12-28 18:03:00,2
USER_0736,1345.33,525.0,1535.71,394,3117,3,Bills & Utilities,16.33,0.67,2024-03-11 19:02:00,2024-12-15 15:01:00,0
USER_0737,1161.44,503.0,1102.69,94,3597,9,Entertainment,15.78,0.33,2024-02-26 13:36:00,2024-10-29 14:51:00,4
USER_0738,1516.6,999.5,1323.96,141,4243,10,Healthcare,12.5,0.1,2024-01-11 13:30:00,2024-12-05 16:43:00,4
USER_0739,1119.08,694.0,1371.31,56,5104,13,Bills & Utilities,13.92,0.23,2024-01-11 13:09:00,2024-12-12 10:30:00,3
USER_0740,1619.67,1151.5,1135.39,288,3131,6,Bills & Utilities,12.83,0.33,2024-05-25 16:31:00,2024-12-13 09:10:00,1
USER_0741,1426.45,1368.0,847.29,78,2922,11,Transfer to Friends,12.91,0.36,2024-02-18 16:31:00,2024-12-28 10:58:00,3
USER_0742,889.79,501.0,960.17,15,3213,14,Shopping,14.57,0.43,2024-02-28 10:24:00,2024-11-12 21:56:00,3
USER_0743,1290.22,1048.0,996.82,325,2904,9,Education,14.56,0.33,2024-01-10 17:06:00,2024-11-29 13:14:00,4
USER_0744,1224.58,803.0,1316.11,103,4654,12,Education,14.33,0.25,2024-03-19 10:44:00,2024-12-19 09:45:00,4
USER_0745,510.55,324.0,472.39,32,1389,11,Entertainment,14.82,0.27,2024-01-14 15:49:00,2024-12-27 18:51:00,2
USER_0746,631.43,267.0,919.29,119,2673,7,Food & Dining,14.57,0.29,2024-01-05 19:34:00,2024-09-01 19:12:00,2
USER_0747,865.53,321.0,1262.24,40,4036,15,Shopping,15.6,0.33,2024-01-16 20:50:00,2024-12-28 18:45:00,3
USER_0748,682.5,636.0,583.76,122,1336,4,Education,15.75,0.0,2024-01-17 16:00:00,2024-04-02 08:16:00,2
USER_0749,589.0,346.5,780.08,54,2131,6,Food & Dining,15.5,0.17,2024-04-05 20:18:00,2024-12-30 20:31:00,2
USER_0750,1171.11,937.0,1421.32,65,4609,9,Food & Dining,16.33,0.33,2024-01-16 12:06:00,2024-12-12 16:37:00,4
USER_0751,1878.11,1969.0,1322.57,204,3419,9,Education,11.33,0.11,2024-01-02 15:36:00,2024-08-05 16:55:00,4
USER_0752,1672.5,1310.5,1385.37,177,4629,12,Healthcare,14.42,0.0,2024-01-03 21:28:00,2024-12-02 17:20:00,4
USER_0753,836.33,549.5,809.43,60,2334,12,Transportation,13.75,0.33,2024-01-07 17:35:00,2024-12-02 18:14:00,3
USER_0754,1482.0,590.0,2017.77,143,7559,13,Groceries,13.23,0.46,2024-01-20 16:33:00,2024-12-26 19:30:00,1
USER_0755,713.38,128.5,931.2,88,2503,8,Transportation,14.38,0.25,2024-01-07 14:32:00,2024-11-20 15:27:00,2
USER_0756,1179.6,1297.0,867.98,91,2414,5,Bills & Utilities,13.0,0.2,2024-02-06 13:06:00,2024-12-12 09:10:00,4
USER_0757,1552.0,760.0,1706.37,218,4985,7,Entertainment,15.29,0.43,2024-03-02 19:17:00,2024-11-30 13:25:00,1
USER_0758,629.0,610.0,382.78,53,1271,7,Transfer to Friends,17.14,0.0,2024-01-26 22:05:00,2024-11-26 18:10:00,2
USER_0759,1675.8,867.0,2156.33,102,5908,10,Entertainment,12.7,0.1,2024-01-08 21:44:00,2024-11-05 07:27:00,1
USER_0760,960.67,666.5,989.85,37,2818,6,Groceries,11.17,0.5,2024-04-18 13:23:00,2024-10-05 10:15:00,0
USER_0761,624.0,378.0,550.85,136,1865,12,Entertainment,15.08,0.17,2024-01-24 20:54:00,2024-12-05 18:39:00,2
USER_0762,674.4,688.0,498.39,121,1376,5,Entertainment,16.2,0.0,2024-03-29 12:58:00,2024-09-18 14:44:00,2
USER_0763,846.0,390.5,1362.35,94,5064,12,Fuel,12.33,0.42,2024-02-10 15:06:00,2024-12-20 11:23:00,3
USER_0764,600.33,699.5,311.26,111,921,6,Bills & Utilities,13.83,0.17,2024-04-12 17:04:00,2024-12-26 14:22:00,2
USER_0765,827.33,722.0,689.55,53,2109,9,Entertainment,13.44,0.22,2024-01-17 19:54:00,2024-11-25 12:48:00,2
USER_0766,1243.64,767.0,1063.33,401,3489,11,Bills & Utilities,14.91,0.18,2024-01-03 16:59:00,2024-11-19 13:55:00,4
USER_0767,1615.33,641.5,1871.38,426,5104,6,Entertainment,14.67,0.33,2024-03-25 20:59:00,2024-12-25 10:07:00,1
USER_0768,1256.1,1036.0,1313.02,24,4356,10,Entertainment,13.9,0.1,2024-01-01 08:22:00,2024-12-11 20:18:00,4
USER_0769,814.18,239.0,1271.74,135,4262,11,Shopping,16.82,0.27,2024-01-04 10:25:00,2024-12-22 20:31:00,3
USER_0770,914.0,797.0,555.67,397,1683,5,Food & Dining,12.6,0.0,2024-02-28 09:12:00,2024-12-26 09:54:00,2
USER_0771,1585.5,1330.0,1467.22,61,3709,6,Education,12.5,0.17,2024-01-25 13:40:00,2024-06-05 20:35:00,4
USER_0772,1716.83,556.0,3148.82,132,8125,6,Entertainment,18.5,0.33,2024-05-29 22:14:00,2024-10-07 18:37:00,1
USER_0773,1107.11,1091.0,798.06,138,2672,9,Bills & Utilities,15.67,0.33,2024-03-04 16:40:00,2024-11-02 22:57:00,0
USER_0774,1766.43,950.0,1710.08,127,4896,7,Shopping,15.29,0.29,2024-01-12 16:44:00,2024-11-16 19:37:00,1
USER_0775,828.73,436.0,1051.38,39,3634,15,Groceries,15.0,0.27,2024-01-15 22:59:00,2024-12-23 15:44:00,3
USER_0776,1395.0,659.0,1638.21,329,5301,11,Bills & Utilities,13.18,0.36,2024-01-07 21:30:00,2024-11-25 13:59:00,1
USER_0777,1114.5,927.0,1182.28,74,2530,4,Entertainment,14.5,0.5,2024-06-15 21:36:00,2024-11-15 19:15:00,0
USER_0778,439.25,390.5,352.95,52,987,8,Bills & Utilities,14.88,0.62,2024-01-07 14:55:00,2024-12-29 21:23:00,0
USER_0779,976.63,586.0,1144.55,35,4516,19,Bills & Utilities,14.53,0.26,2024-01-07 09:53:00,2024-12-23 18:50:00,3
USER_0780,1333.08,564.0,1884.09,161,6165,13,Groceries,14.85,0.15,2024-01-07 11:27:00,2024-12-19 08:01:00,4
USER_0781,1075.71,672.0,1038.46,71,3197,14,Education,12.0,0.14,2024-01-01 08:59:00,2024-11-24 11:37:00,3
USER_0782,588.71,381.5,410.49,174,1406,14,Groceries,15.64,0.07,2024-01-13 11:34:00,2024-09-23 13:37:00,2
USER_0783,2294.9,1736.5,2137.35,105,5621,10,Education,14.3,0.2,2024-01-21 18:32:00,2024-11-29 10:08:00,1
USER_0784,571.0,451.5,549.37,114,2188,12,Entertainment,14.92,0.17,2024-01-25 12:33:00,2024-11-26 20:27:00,2
USER_0785,692.77,581.0,556.15,86,2203,13,Fuel,14.62,0.38,2024-01-27 19:36:00,2024-12-25 15:16:00,3
USER_0786,1572.75,881.5,1959.41,81,6075,8,Education,12.75,0.0,2024-01-26 12:04:00,2024-11-04 09:15:00,4
USER_0787,648.7,452.0,661.38,62,2253,10,Fuel,13.0,0.1,2024-02-08 12:05:00,2024-12-20 18:27:00,2
USER_0788,2154.17,1155.0,2385.33,39,5366,6,Education,14.83,0.33,2024-03-02 19:42:00,2024-12-15 21:05:00,1
USER_0789,1445.8,1027.0,1244.11,117,3440,5,Education,12.8,0.8,2024-04-18 10:30:00,2024-12-01 10:06:00,0
USER_0790,1382.45,860.0,1368.76,169,4040,11,Transfer to Friends,14.82,0.45,2024-01-09 18:35:00,2024-11-15 12:28:00,3
USER_0791,1430.82,759.0,2021.17,26,7190,11,Entertainment,12.82,0.36,2024-01-13 15:16:00,2024-12-04 18:53:00,1
USER_0792,595.29,502.0,402.67,59,1207,14,Bills & Utilities,15.07,0.43,2024-01-04 20:47:00,2024-12-09 07:12:00,3
USER_0793,826.07,442.0,706.42,68,2461,14,Bills & Utilities,12.43,0.07,2024-01-12 08:00:00,2024-12-17 15:05:00,2
USER_0794,458.83,505.5,283.25,62,786,6,Fuel,10.0,0.17,2024-01-05 09:23:00,2024-09-17 07:03:00,2
USER_0795,1007.0,503.5,1493.87,25,5246,12,Groceries,13.67,0.17,2024-01-02 16:10:00,2024-11-21 13:43:00,4
USER_0796,688.8,647.0,385.74,219,1331,10,Fuel,15.8,0.3,2024-01-06 19:19:00,2024-11-06 16:21:00,2
USER_0797,858.71,763.0,564.75,353,2051,7,Healthcare,12.43,0.14,2024-03-28 08:55:00,2024-12-29 16:36:00,2
USER_0798,567.56,296.0,798.44,86,2655,9,Food & Dining,12.33,0.22,2024-01-17 12:13:00,2024-12-24 08:21:00,2
USER_0799,1065.2,853.0,824.74,30,2190,10,Healthcare,12.8,0.4,2024-01-03 09:35:00,2024-11-22 12:09:00,0
USER_0800,1128.85,899.0,1051.14,144,4251,13,Healthcare,13.31,0.46,2024-02-27 16:49:00,2024-12-08 20:36:00,3
USER_0801,975.92,701.0,1105.92,102,4267,13,Food & Dining,14.54,0.46,2024-02-21 09:21:00,2024-12-27 13:44:00,3
USER_0802,1021.14,933.0,807.21,47,2401,7,Bills & Utilities,11.14,0.29,2024-02-06 17:07:00,2024-11-02 09:13:00,0
USER_0803,703.2,615.0,492.79,191,1588,10,Bills & Utilities,14.4,0.2,2024-01-31 13:37:00,2024-12-17 21:14:00,2
USER_0804,383.29,315.0,316.16,99,1009,7,Food & Dining,15.29,0.43,2024-01-08 08:12:00,2024-12-20 20:18:00,0
USER_0805,792.43,375.0,1150.12,116,3354,7,Bills & Utilities,13.29,0.43,2024-03-17 17:59:00,2024-10-02 15:11:00,0
USER_0806,1867.17,1304.5,1773.87,204,4810,6,Healthcare,14.83,0.17,2024-02-28 21:46:00,2024-09-09 22:00:00,1
USER_0807,627.5,328.5,837.03,46,2974,12,Entertainment,14.67,0.08,2024-03-07 16:07:00,2024-12-23 12:45:00,2
USER_0808,919.5,397.5,1358.2,18,4508,10,Fuel,13.7,0.5,2024-01-28 18:43:00,2024-10-19 15:11:00,0
USER_0809,1160.79,904.0,1132.96,100,4504,14,Shopping,14.71,0.43,2024-01-26 13:56:00,2024-12-25 18:00:00,3
USER_0810,1152.07,434.5,1682.71,74,6345,14,Fuel,15.36,0.36,2024-01-11 13:16:00,2024-12-10 14:24:00,3
USER_0811,1015.67,772.0,996.48,61,3441,12,Shopping,13.08,0.5,2024-01-29 11:11:00,2024-11-29 08:23:00,3
USER_0812,1113.33,1040.0,970.93,110,3157,9,Education,14.44,0.22,2024-02-04 09:34:00,2024-12-22 22:41:00,4
USER_0813,1990.33,1683.5,1805.18,133,5146,6,Education,12.83,0.5,2024-01-07 11:19:00,2024-06-14 15:54:00,1
USER_0814,1183.12,952.5,864.8,290,2572,8,Bills & Utilities,13.88,0.25,2024-02-24 09:26:00,2024-11-29 16:08:00,4
