transaction_id,user_id,timestamp,amount,category,receiver_id,receiver_type,status,payment_method,location,day_of_week,hour,is_weekend
TXN_007645,USER_0121,2024-06-24 17:23:00,237,Transportation,Individual_8714,Individual,FAILED,PhonePe,Kolkata,Monday,17,0
TXN_007646,USER_0213,2024-11-23 16:54:00,2434,Healthcare,Service Provider_2832,Service Provider,SUCCESS,PhonePe,Pune,Saturday,16,1
TXN_007647,USER_0108,2024-02-16 12:34:00,2225,Education,Merchant_5173,Merchant,SUCCESS,Cred,Ahmedabad,Friday,12,0
TXN_007648,USER_0192,2024-06-27 10:15:00,2053,Healthcare,Individual_2990,Individual,SUCCESS,Cred,Mumbai,Thursday,10,0
TXN_007649,USER_0509,2024-10-19 12:11:00,1595,Bills & Utilities,Merchant_4062,Merchant,FAILED,Google Pay,Mumbai,Saturday,12,1
TXN_007650,USER_0450,2024-01-24 10:50:00,857,Shopping,Merchant_9941,Merchant,SUCCESS,Cred,Kolkata,Wednesday,10,0
TXN_007651,USER_0329,2024-06-09 11:17:00,562,Shopping,Merchant_9991,Merchant,SUCCESS,Amazon Pay,Pune,Sunday,11,1
TXN_007652,USER_0737,2024-04-02 19:14:00,403,Food & Dining,E-commerce_3102,E-commerce,SUCCESS,Paytm,Chennai,Tuesday,19,0
TXN_007653,USER_0833,2024-03-24 12:19:00,340,Bills & Utilities,Merchant_2624,Merchant,SUCCESS,Cred,Mumbai,Sunday,12,1
TXN_007654,USER_0945,2024-12-29 10:46:00,1242,Transfer to Friends,Merchant_2611,Merchant,SUCCESS,Cred,Kolkata,Sunday,10,1
TXN_007655,USER_0792,2024-08-25 09:34:00,168,Food & Dining,Merchant_3699,Merchant,SUCCESS,Cred,Lucknow,Sunday,9,1
TXN_007656,USER_0463,2024-09-14 07:13:00,132,Transportation,Individual_9459,Individual,SUCCESS,Amazon Pay,Ahmedabad,Saturday,7,1
TXN_007657,USER_0879,2024-02-20 20:12:00,580,Entertainment,Service Provider_5208,Service Provider,SUCCESS,Amazon Pay,Bangalore,Tuesday,20,0
TXN_007658,USER_0820,2024-09-22 15:51:00,511,Healthcare,Individual_5880,Individual,SUCCESS,Cred,Hyderabad,Sunday,15,1
TXN_007659,USER_0841,2024-08-01 09:46:00,328,Food & Dining,E-commerce_7985,E-commerce,SUCCESS,Paytm,Bangalore,Thursday,9,0
TXN_007660,USER_0491,2024-04-21 14:12:00,1048,Bills & Utilities,E-commerce_8165,E-commerce,FAILED,Paytm,Jaipur,Sunday,14,1
TXN_007661,USER_0065,2024-03-25 08:10:00,117,Transportation,Service Provider_2148,Service Provider,SUCCESS,Google Pay,Lucknow,Monday,8,0
TXN_007662,USER_0656,2024-08-15 12:51:00,610,Shopping,Individual_5441,Individual,SUCCESS,Google Pay,Mumbai,Thursday,12,0
TXN_007663,USER_0754,2024-09-19 14:13:00,2874,Education,E-commerce_9154,E-commerce,SUCCESS,Amazon Pay,Jaipur,Thursday,14,0
TXN_007664,USER_0240,2024-06-03 09:56:00,2763,Education,E-commerce_9316,E-commerce,SUCCESS,PhonePe,Mumbai,Monday,9,0
TXN_007665,USER_0506,2024-10-12 20:02:00,131,Food & Dining,Individual_5119,Individual,SUCCESS,PhonePe,Jaipur,Saturday,20,1
TXN_007666,USER_0625,2024-02-23 13:48:00,1535,Bills & Utilities,Merchant_4587,Merchant,SUCCESS,Google Pay,Delhi,Friday,13,0
TXN_007667,USER_0364,2024-03-03 10:28:00,697,Groceries,Merchant_3953,Merchant,SUCCESS,Cred,Chennai,Sunday,10,1
TXN_007668,USER_0811,2024-02-18 09:38:00,3441,Education,Merchant_7346,Merchant,SUCCESS,Cred,Bangalore,Sunday,9,1
TXN_007669,USER_0017,2024-03-31 18:19:00,115,Transportation,Individual_6331,Individual,SUCCESS,Cred,Delhi,Sunday,18,1
TXN_007670,USER_0696,2024-09-23 16:39:00,269,Shopping,E-commerce_1949,E-commerce,SUCCESS,Cred,Jaipur,Monday,16,0
TXN_007671,USER_0939,2024-08-12 16:35:00,468,Education,Merchant_2432,Merchant,SUCCESS,PhonePe,Jaipur,Monday,16,0
TXN_007672,USER_0278,2024-07-08 20:37:00,406,Food & Dining,Individual_1441,Individual,FAILED,Cred,Lucknow,Monday,20,0
TXN_007673,USER_0185,2024-11-10 17:38:00,126,Groceries,E-commerce_4544,E-commerce,SUCCESS,BHIM,Mumbai,Sunday,17,1
TXN_007674,USER_0794,2024-04-01 19:24:00,368,Fuel,Individual_4387,Individual,SUCCESS,Google Pay,Lucknow,Monday,19,0
TXN_007675,USER_0610,2024-04-19 16:01:00,2079,Healthcare,E-commerce_7406,E-commerce,SUCCESS,Cred,Pune,Friday,16,0
TXN_007676,USER_0659,2024-05-28 20:09:00,148,Groceries,Merchant_6576,Merchant,SUCCESS,Paytm,Mumbai,Tuesday,20,0
TXN_007677,USER_0539,2024-12-06 20:45:00,163,Food & Dining,Merchant_6566,Merchant,SUCCESS,PhonePe,Lucknow,Friday,20,0
TXN_007678,USER_0055,2024-06-15 20:03:00,258,Fuel,Merchant_7817,Merchant,SUCCESS,Cred,Lucknow,Saturday,20,1
TXN_007679,USER_0192,2024-04-05 12:48:00,730,Healthcare,Merchant_6758,Merchant,SUCCESS,Paytm,Pune,Friday,12,0
TXN_007680,USER_0951,2024-07-29 18:25:00,393,Entertainment,Merchant_5717,Merchant,SUCCESS,PhonePe,Bangalore,Monday,18,0
TXN_007681,USER_0268,2024-06-15 12:43:00,938,Bills & Utilities,Merchant_7429,Merchant,SUCCESS,PhonePe,Hyderabad,Saturday,12,1
TXN_007682,USER_0014,2024-11-10 14:25:00,304,Shopping,E-commerce_7536,E-commerce,SUCCESS,PhonePe,Lucknow,Sunday,14,1
TXN_007683,USER_0121,2024-12-21 17:27:00,719,Fuel,Service Provider_9791,Service Provider,SUCCESS,Google Pay,Pune,Saturday,17,1
TXN_007684,USER_0506,2024-01-09 16:36:00,225,Fuel,Merchant_4883,Merchant,SUCCESS,Google Pay,Delhi,Tuesday,16,0
TXN_007685,USER_0461,2024-11-20 19:28:00,268,Groceries,Merchant_2948,Merchant,SUCCESS,BHIM,Pune,Wednesday,19,0
TXN_007686,USER_0450,2024-01-05 12:36:00,563,Healthcare,Merchant_1665,Merchant,SUCCESS,Paytm,Chennai,Friday,12,0
TXN_007687,USER_0846,2024-07-30 15:00:00,630,Groceries,Individual_2723,Individual,SUCCESS,Paytm,Ahmedabad,Tuesday,15,0
TXN_007688,USER_0363,2024-05-13 15:00:00,1345,Shopping,Service Provider_1859,Service Provider,SUCCESS,Cred,Jaipur,Monday,15,0
TXN_007689,USER_0254,2024-11-30 09:40:00,522,Fuel,Merchant_4241,Merchant,SUCCESS,Amazon Pay,Mumbai,Saturday,9,1
TXN_007690,USER_0219,2024-04-13 15:06:00,1289,Education,Service Provider_8034,Service Provider,SUCCESS,BHIM,Hyderabad,Saturday,15,1
TXN_007691,USER_0904,2024-02-03 11:10:00,3630,Education,Service Provider_4332,Service Provider,SUCCESS,Paytm,Delhi,Saturday,11,1
TXN_007692,USER_0910,2024-10-27 16:33:00,550,Healthcare,Service Provider_9090,Service Provider,SUCCESS,Paytm,Chennai,Sunday,16,1
TXN_007693,USER_0613,2024-08-09 20:17:00,1624,Shopping,Merchant_9488,Merchant,SUCCESS,PhonePe,Bangalore,Friday,20,0
TXN_007694,USER_0059,2024-08-03 12:32:00,73,Groceries,Merchant_4399,Merchant,SUCCESS,BHIM,Jaipur,Saturday,12,1
TXN_007695,USER_0092,2024-07-12 08:01:00,56,Food & Dining,Merchant_5080,Merchant,SUCCESS,Cred,Bangalore,Friday,8,0
TXN_007696,USER_0822,2024-02-27 19:18:00,284,Food & Dining,Individual_4921,Individual,SUCCESS,Paytm,Delhi,Tuesday,19,0
TXN_007697,USER_0833,2024-05-04 12:13:00,4408,Education,Merchant_8602,Merchant,SUCCESS,Paytm,Ahmedabad,Saturday,12,1
TXN_007698,USER_0722,2024-04-06 13:56:00,1819,Fuel,Merchant_7562,Merchant,SUCCESS,BHIM,Delhi,Saturday,13,1
TXN_007699,USER_0577,2024-09-07 12:57:00,226,Food & Dining,E-commerce_5271,E-commerce,SUCCESS,Paytm,Kolkata,Saturday,12,1
TXN_007700,USER_0918,2024-12-05 21:09:00,4147,Transfer to Friends,Service Provider_4659,Service Provider,SUCCESS,Amazon Pay,Kolkata,Thursday,21,0
TXN_007701,USER_0763,2024-12-02 09:57:00,5064,Education,E-commerce_3315,E-commerce,SUCCESS,Google Pay,Bangalore,Monday,9,0
TXN_007702,USER_0478,2024-04-29 10:05:00,538,Groceries,E-commerce_2714,E-commerce,SUCCESS,PhonePe,Hyderabad,Monday,10,0
TXN_007703,USER_0276,2024-01-28 09:02:00,506,Food & Dining,E-commerce_1316,E-commerce,SUCCESS,Cred,Bangalore,Sunday,9,1
TXN_007704,USER_0536,2024-06-25 19:31:00,1013,Entertainment,Service Provider_6424,Service Provider,SUCCESS,Amazon Pay,Bangalore,Tuesday,19,0
TXN_007705,USER_0925,2024-01-11 17:54:00,85,Transportation,E-commerce_9862,E-commerce,SUCCESS,Amazon Pay,Pune,Thursday,17,0
TXN_007706,USER_0925,2024-11-16 19:16:00,452,Entertainment,Individual_8369,Individual,SUCCESS,Paytm,Hyderabad,Saturday,19,1
TXN_007707,USER_0195,2024-03-11 20:59:00,5668,Transfer to Friends,Merchant_3887,Merchant,SUCCESS,Google Pay,Jaipur,Monday,20,0
TXN_007708,USER_0302,2024-08-31 10:04:00,678,Fuel,E-commerce_2380,E-commerce,SUCCESS,Cred,Kolkata,Saturday,10,1
TXN_007709,USER_0311,2024-03-18 18:15:00,836,Entertainment,Individual_8228,Individual,SUCCESS,Google Pay,Pune,Monday,18,0
TXN_007710,USER_0790,2024-01-18 20:25:00,334,Food & Dining,Merchant_9390,Merchant,FAILED,Paytm,Ahmedabad,Thursday,20,0
TXN_007711,USER_0348,2024-04-01 15:26:00,971,Bills & Utilities,Service Provider_8254,Service Provider,SUCCESS,BHIM,Chennai,Monday,15,0
TXN_007712,USER_0108,2024-01-19 13:25:00,814,Fuel,Service Provider_3944,Service Provider,SUCCESS,Cred,Lucknow,Friday,13,0
TXN_007713,USER_0017,2024-10-06 09:11:00,195,Food & Dining,Service Provider_3718,Service Provider,SUCCESS,Cred,Ahmedabad,Sunday,9,1
TXN_007714,USER_0551,2024-12-20 14:11:00,2529,Healthcare,Individual_5839,Individual,SUCCESS,BHIM,Delhi,Friday,14,0
TXN_007715,USER_0325,2024-08-06 08:20:00,113,Transportation,Merchant_7987,Merchant,SUCCESS,BHIM,Pune,Tuesday,8,0
TXN_007716,USER_0753,2024-10-19 19:59:00,132,Food & Dining,E-commerce_1724,E-commerce,SUCCESS,PhonePe,Mumbai,Saturday,19,1
TXN_007717,USER_0388,2024-01-29 11:39:00,737,Education,E-commerce_9225,E-commerce,SUCCESS,Cred,Bangalore,Monday,11,0
TXN_007718,USER_0723,2024-03-03 22:14:00,741,Entertainment,Service Provider_7906,Service Provider,SUCCESS,Paytm,Jaipur,Sunday,22,1
TXN_007719,USER_0134,2024-05-31 17:54:00,4687,Transfer to Friends,Service Provider_5104,Service Provider,SUCCESS,Cred,Mumbai,Friday,17,0
TXN_007720,USER_0644,2024-12-25 18:01:00,223,Entertainment,Service Provider_1291,Service Provider,SUCCESS,Cred,Chennai,Wednesday,18,0
TXN_007721,USER_0903,2024-03-25 22:38:00,1480,Transfer to Friends,Individual_9634,Individual,SUCCESS,Google Pay,Kolkata,Monday,22,0
TXN_007722,USER_0387,2024-06-04 13:47:00,2014,Education,Merchant_5218,Merchant,SUCCESS,Paytm,Lucknow,Tuesday,13,0
TXN_007723,USER_0544,2024-05-30 12:34:00,1709,Education,Individual_7626,Individual,SUCCESS,Paytm,Chennai,Thursday,12,0
TXN_007724,USER_0188,2024-06-11 07:33:00,258,Fuel,Merchant_6645,Merchant,SUCCESS,Cred,Chennai,Tuesday,7,0
TXN_007725,USER_0023,2024-11-20 10:55:00,598,Groceries,E-commerce_2710,E-commerce,SUCCESS,Amazon Pay,Mumbai,Wednesday,10,0
TXN_007726,USER_0816,2024-04-24 22:38:00,940,Entertainment,E-commerce_1374,E-commerce,SUCCESS,PhonePe,Hyderabad,Wednesday,22,0
TXN_007727,USER_0064,2024-02-11 17:54:00,91,Fuel,Individual_5540,Individual,SUCCESS,Paytm,Delhi,Sunday,17,1
TXN_007728,USER_0184,2024-07-07 20:39:00,1946,Transfer to Friends,Service Provider_6686,Service Provider,SUCCESS,Paytm,Delhi,Sunday,20,1
TXN_007729,USER_0521,2024-02-27 15:23:00,786,Bills & Utilities,E-commerce_9534,E-commerce,SUCCESS,PhonePe,Kolkata,Tuesday,15,0
TXN_007730,USER_0667,2024-04-10 12:58:00,968,Groceries,Individual_6735,Individual,SUCCESS,PhonePe,Ahmedabad,Wednesday,12,0
TXN_007731,USER_0823,2024-11-25 22:51:00,583,Entertainment,Individual_1750,Individual,SUCCESS,Google Pay,Lucknow,Monday,22,0
TXN_007732,USER_0365,2024-12-08 19:35:00,329,Food & Dining,Merchant_8262,Merchant,SUCCESS,Amazon Pay,Pune,Sunday,19,1
TXN_007733,USER_0458,2024-10-14 16:19:00,450,Groceries,Service Provider_1009,Service Provider,SUCCESS,PhonePe,Hyderabad,Monday,16,0
TXN_007734,USER_0195,2024-08-03 12:41:00,1094,Healthcare,E-commerce_1977,E-commerce,SUCCESS,Cred,Chennai,Saturday,12,1
TXN_007735,USER_0402,2024-06-12 14:35:00,771,Groceries,Individual_7374,Individual,SUCCESS,PhonePe,Kolkata,Wednesday,14,0
TXN_007736,USER_0186,2024-04-14 20:42:00,547,Entertainment,Service Provider_2385,Service Provider,SUCCESS,Paytm,Delhi,Sunday,20,1
TXN_007737,USER_0851,2024-04-06 14:48:00,937,Education,Individual_6177,Individual,SUCCESS,BHIM,Pune,Saturday,14,1
TXN_007738,USER_0726,2024-07-03 18:45:00,130,Transportation,Individual_5332,Individual,SUCCESS,Cred,Chennai,Wednesday,18,0
TXN_007739,USER_0427,2024-04-22 18:23:00,466,Entertainment,Merchant_8268,Merchant,FAILED,Amazon Pay,Bangalore,Monday,18,0
TXN_007740,USER_0713,2024-11-10 17:54:00,427,Groceries,E-commerce_8767,E-commerce,SUCCESS,Google Pay,Mumbai,Sunday,17,1
TXN_007741,USER_0781,2024-01-06 13:44:00,1048,Education,Service Provider_7406,Service Provider,SUCCESS,PhonePe,Delhi,Saturday,13,1
TXN_007742,USER_0505,2024-08-25 20:36:00,466,Entertainment,E-commerce_6022,E-commerce,SUCCESS,PhonePe,Mumbai,Sunday,20,1
TXN_007743,USER_0063,2024-07-19 17:22:00,1762,Transfer to Friends,Service Provider_7755,Service Provider,SUCCESS,Cred,Jaipur,Friday,17,0
TXN_007744,USER_0810,2024-12-10 14:24:00,338,Bills & Utilities,E-commerce_3071,E-commerce,SUCCESS,BHIM,Jaipur,Tuesday,14,0
TXN_007745,USER_0256,2024-06-02 17:19:00,311,Fuel,E-commerce_8840,E-commerce,SUCCESS,BHIM,Hyderabad,Sunday,17,1
TXN_007746,USER_0267,2024-02-08 08:20:00,335,Food & Dining,Individual_5876,Individual,SUCCESS,BHIM,Delhi,Thursday,8,0
TXN_007747,USER_0290,2024-03-21 13:36:00,1920,Healthcare,Individual_8400,Individual,SUCCESS,Paytm,Mumbai,Thursday,13,0
TXN_007748,USER_0799,2024-03-28 19:34:00,555,Shopping,E-commerce_6833,E-commerce,SUCCESS,Cred,Pune,Thursday,19,0
TXN_007749,USER_0988,2024-10-12 11:20:00,700,Healthcare,Individual_7167,Individual,SUCCESS,BHIM,Hyderabad,Saturday,11,1
TXN_007750,USER_0398,2024-08-17 12:59:00,587,Shopping,Service Provider_5125,Service Provider,SUCCESS,Paytm,Kolkata,Saturday,12,1
TXN_007751,USER_0015,2024-07-17 15:43:00,620,Bills & Utilities,Individual_8355,Individual,SUCCESS,Paytm,Lucknow,Wednesday,15,0
TXN_007752,USER_0367,2024-10-25 11:01:00,872,Healthcare,E-commerce_5888,E-commerce,SUCCESS,Cred,Bangalore,Friday,11,0
TXN_007753,USER_0186,2024-06-26 19:55:00,205,Food & Dining,Service Provider_8176,Service Provider,FAILED,PhonePe,Hyderabad,Wednesday,19,0
TXN_007754,USER_0264,2024-10-08 18:11:00,526,Entertainment,E-commerce_6866,E-commerce,SUCCESS,Amazon Pay,Chennai,Tuesday,18,0
TXN_007755,USER_0625,2024-10-05 08:07:00,118,Food & Dining,E-commerce_7309,E-commerce,SUCCESS,Cred,Lucknow,Saturday,8,1
TXN_007756,USER_0169,2024-12-06 14:54:00,407,Groceries,Service Provider_4932,Service Provider,SUCCESS,Amazon Pay,Jaipur,Friday,14,0
TXN_007757,USER_0340,2024-03-10 16:33:00,570,Shopping,Merchant_6786,Merchant,SUCCESS,Cred,Jaipur,Sunday,16,1
TXN_007758,USER_0239,2024-12-26 22:38:00,450,Entertainment,Individual_1403,Individual,SUCCESS,Google Pay,Lucknow,Thursday,22,0
TXN_007759,USER_0635,2024-03-16 14:33:00,549,Groceries,Service Provider_6091,Service Provider,SUCCESS,Paytm,Bangalore,Saturday,14,1
TXN_007760,USER_0823,2024-02-24 18:56:00,566,Entertainment,Individual_5252,Individual,FAILED,Amazon Pay,Mumbai,Saturday,18,1
TXN_007761,USER_0309,2024-05-08 12:29:00,1459,Education,Merchant_9835,Merchant,SUCCESS,Cred,Ahmedabad,Wednesday,12,0
TXN_007762,USER_0411,2024-10-10 09:52:00,2207,Bills & Utilities,Individual_8989,Individual,SUCCESS,Google Pay,Kolkata,Thursday,9,0
TXN_007763,USER_0450,2024-05-12 16:27:00,114,Groceries,Merchant_6750,Merchant,SUCCESS,BHIM,Jaipur,Sunday,16,1
TXN_007764,USER_0468,2024-11-27 12:50:00,1471,Bills & Utilities,Merchant_6593,Merchant,SUCCESS,BHIM,Delhi,Wednesday,12,0
TXN_007765,USER_0860,2024-07-11 11:43:00,948,Education,Merchant_9008,Merchant,SUCCESS,Google Pay,Pune,Thursday,11,0
TXN_007766,USER_0955,2024-08-18 20:47:00,361,Groceries,Individual_9643,Individual,SUCCESS,Cred,Ahmedabad,Sunday,20,1
TXN_007767,USER_0203,2024-10-16 17:48:00,54,Transportation,Merchant_4530,Merchant,SUCCESS,PhonePe,Lucknow,Wednesday,17,0
TXN_007768,USER_0708,2024-11-13 18:05:00,146,Transportation,E-commerce_7805,E-commerce,SUCCESS,Cred,Delhi,Wednesday,18,0
TXN_007769,USER_0435,2024-11-21 18:28:00,1901,Shopping,E-commerce_9938,E-commerce,SUCCESS,Amazon Pay,Lucknow,Thursday,18,0
TXN_007770,USER_0659,2024-11-13 10:13:00,2068,Education,E-commerce_3822,E-commerce,FAILED,Cred,Delhi,Wednesday,10,0
TXN_007771,USER_0515,2024-01-16 15:10:00,1667,Shopping,Service Provider_8609,Service Provider,SUCCESS,Amazon Pay,Bangalore,Tuesday,15,0
TXN_007772,USER_0129,2024-10-20 21:36:00,475,Entertainment,E-commerce_7940,E-commerce,SUCCESS,BHIM,Mumbai,Sunday,21,1
TXN_007773,USER_0704,2024-04-11 11:16:00,725,Groceries,E-commerce_8260,E-commerce,SUCCESS,PhonePe,Kolkata,Thursday,11,0
TXN_007774,USER_0532,2024-05-26 15:38:00,3061,Transfer to Friends,E-commerce_3309,E-commerce,SUCCESS,Paytm,Ahmedabad,Sunday,15,1
TXN_007775,USER_0550,2024-07-04 16:13:00,1330,Healthcare,Individual_6168,Individual,SUCCESS,Google Pay,Lucknow,Thursday,16,0
TXN_007776,USER_0515,2024-11-30 09:53:00,237,Food & Dining,Individual_5789,Individual,FAILED,PhonePe,Chennai,Saturday,9,1
TXN_007777,USER_0796,2024-01-06 19:19:00,744,Groceries,Service Provider_6588,Service Provider,SUCCESS,Paytm,Bangalore,Saturday,19,1
TXN_007778,USER_0293,2024-12-22 15:00:00,606,Groceries,Merchant_6666,Merchant,SUCCESS,Paytm,Jaipur,Sunday,15,1
TXN_007779,USER_0191,2024-12-28 11:17:00,643,Shopping,Merchant_6459,Merchant,SUCCESS,PhonePe,Ahmedabad,Saturday,11,1
TXN_007780,USER_0095,2024-04-20 16:07:00,2042,Transfer to Friends,E-commerce_1426,E-commerce,FAILED,BHIM,Ahmedabad,Saturday,16,1
TXN_007781,USER_0484,2024-04-25 12:29:00,1393,Education,Merchant_4432,Merchant,SUCCESS,PhonePe,Pune,Thursday,12,0
TXN_007782,USER_0924,2024-07-30 18:38:00,321,Entertainment,Individual_4218,Individual,SUCCESS,Google Pay,Pune,Tuesday,18,0
TXN_007783,USER_0912,2024-12-06 19:45:00,683,Entertainment,Service Provider_6282,Service Provider,SUCCESS,PhonePe,Chennai,Friday,19,0
TXN_007784,USER_0985,2024-04-13 16:03:00,1523,Healthcare,Individual_3864,Individual,SUCCESS,Cred,Delhi,Saturday,16,1
TXN_007785,USER_0034,2024-02-04 08:31:00,46,Transportation,Service Provider_5913,Service Provider,SUCCESS,Cred,Pune,Sunday,8,1
TXN_007786,USER_0462,2024-11-18 11:07:00,622,Healthcare,Service Provider_6868,Service Provider,FAILED,Amazon Pay,Ahmedabad,Monday,11,0
TXN_007787,USER_0483,2024-05-14 09:11:00,217,Food & Dining,Merchant_8865,Merchant,FAILED,PhonePe,Hyderabad,Tuesday,9,0
TXN_007788,USER_0439,2024-10-05 16:51:00,610,Fuel,Service Provider_4214,Service Provider,SUCCESS,Google Pay,Mumbai,Saturday,16,1
TXN_007789,USER_0069,2024-11-02 19:26:00,159,Entertainment,Service Provider_6023,Service Provider,SUCCESS,Paytm,Pune,Saturday,19,1
TXN_007790,USER_0824,2024-06-01 12:35:00,527,Bills & Utilities,E-commerce_9360,E-commerce,SUCCESS,Amazon Pay,Chennai,Saturday,12,1
TXN_007791,USER_0448,2024-01-07 19:59:00,541,Fuel,Individual_7870,Individual,SUCCESS,Cred,Kolkata,Sunday,19,1
TXN_007792,USER_0686,2024-01-21 19:45:00,189,Entertainment,Merchant_1497,Merchant,SUCCESS,Cred,Pune,Sunday,19,1
TXN_007793,USER_0954,2024-08-09 16:28:00,1332,Bills & Utilities,E-commerce_8347,E-commerce,SUCCESS,Google Pay,Lucknow,Friday,16,0
TXN_007794,USER_0143,2024-06-15 12:52:00,518,Food & Dining,Merchant_5501,Merchant,SUCCESS,Google Pay,Lucknow,Saturday,12,1
TXN_007795,USER_0302,2024-08-24 13:25:00,1100,Shopping,Merchant_2467,Merchant,SUCCESS,Amazon Pay,Bangalore,Saturday,13,1
TXN_007796,USER_0273,2024-06-13 16:03:00,379,Groceries,Individual_6590,Individual,SUCCESS,PhonePe,Pune,Thursday,16,0
TXN_007797,USER_0617,2024-09-09 18:42:00,296,Groceries,Merchant_4392,Merchant,SUCCESS,Amazon Pay,Ahmedabad,Monday,18,0
TXN_007798,USER_0138,2024-07-19 07:47:00,111,Transportation,Individual_1303,Individual,SUCCESS,Google Pay,Jaipur,Friday,7,0
TXN_007799,USER_0155,2024-07-28 09:41:00,3539,Transfer to Friends,Merchant_2717,Merchant,SUCCESS,Paytm,Mumbai,Sunday,9,1
TXN_007800,USER_0800,2024-06-18 14:02:00,1789,Healthcare,Service Provider_9029,Service Provider,SUCCESS,BHIM,Delhi,Tuesday,14,0
TXN_007801,USER_0446,2024-04-14 07:59:00,860,Fuel,E-commerce_9402,E-commerce,SUCCESS,PhonePe,Chennai,Sunday,7,1
TXN_007802,USER_0040,2024-10-14 20:42:00,165,Entertainment,Merchant_6353,Merchant,SUCCESS,Cred,Kolkata,Monday,20,0
TXN_007803,USER_0892,2024-11-19 16:52:00,3564,Education,Merchant_4286,Merchant,SUCCESS,PhonePe,Kolkata,Tuesday,16,0
TXN_007804,USER_0217,2024-01-07 11:02:00,512,Bills & Utilities,Merchant_6860,Merchant,SUCCESS,BHIM,Kolkata,Sunday,11,1
TXN_007805,USER_0201,2024-10-10 12:26:00,562,Shopping,Merchant_2961,Merchant,SUCCESS,Paytm,Kolkata,Thursday,12,0
TXN_007806,USER_0589,2024-08-09 13:21:00,311,Healthcare,Merchant_8765,Merchant,SUCCESS,Amazon Pay,Delhi,Friday,13,0
TXN_007807,USER_0611,2024-12-24 09:40:00,1675,Education,Merchant_4849,Merchant,SUCCESS,BHIM,Kolkata,Tuesday,9,0
TXN_007808,USER_0068,2024-12-08 12:29:00,308,Groceries,Service Provider_3110,Service Provider,SUCCESS,PhonePe,Hyderabad,Sunday,12,1
TXN_007809,USER_0588,2024-02-28 20:05:00,181,Entertainment,E-commerce_1410,E-commerce,SUCCESS,Amazon Pay,Mumbai,Wednesday,20,0
TXN_007810,USER_0912,2024-03-01 17:44:00,97,Transportation,Merchant_2759,Merchant,SUCCESS,PhonePe,Hyderabad,Friday,17,0
TXN_007811,USER_0916,2024-12-27 15:13:00,384,Bills & Utilities,Merchant_7307,Merchant,SUCCESS,Paytm,Chennai,Friday,15,0
TXN_007812,USER_0624,2024-01-05 20:02:00,250,Entertainment,Individual_5370,Individual,SUCCESS,Amazon Pay,Ahmedabad,Friday,20,0
TXN_007813,USER_0213,2024-10-17 12:12:00,418,Shopping,Merchant_7783,Merchant,SUCCESS,PhonePe,Delhi,Thursday,12,0
TXN_007814,USER_0381,2024-11-29 14:57:00,179,Bills & Utilities,Individual_1474,Individual,SUCCESS,Paytm,Chennai,Friday,14,0
TXN_007815,USER_0184,2024-02-28 10:06:00,1541,Healthcare,Individual_6050,Individual,SUCCESS,Cred,Jaipur,Wednesday,10,0
TXN_007816,USER_0560,2024-11-26 13:45:00,1157,Fuel,Service Provider_9117,Service Provider,SUCCESS,PhonePe,Kolkata,Tuesday,13,0
TXN_007817,USER_0422,2024-11-28 22:36:00,94,Entertainment,Service Provider_6837,Service Provider,SUCCESS,PhonePe,Pune,Thursday,22,0
TXN_007818,USER_0584,2024-08-25 12:54:00,1647,Bills & Utilities,Service Provider_1517,Service Provider,SUCCESS,Paytm,Ahmedabad,Sunday,12,1
TXN_007819,USER_0775,2024-01-15 22:59:00,436,Entertainment,Merchant_4356,Merchant,SUCCESS,Paytm,Chennai,Monday,22,0
TXN_007820,USER_0581,2024-04-17 07:15:00,194,Transportation,Individual_9406,Individual,SUCCESS,Cred,Lucknow,Wednesday,7,0
TXN_007821,USER_0076,2024-11-13 10:18:00,1237,Education,E-commerce_8218,E-commerce,SUCCESS,Cred,Mumbai,Wednesday,10,0
TXN_007822,USER_0640,2024-09-29 14:20:00,420,Healthcare,Merchant_9312,Merchant,SUCCESS,Paytm,Jaipur,Sunday,14,1
TXN_007823,USER_0871,2024-04-05 12:26:00,3920,Education,Service Provider_4098,Service Provider,SUCCESS,Amazon Pay,Kolkata,Friday,12,0
TXN_007824,USER_0148,2024-02-29 17:41:00,715,Transfer to Friends,Merchant_9434,Merchant,SUCCESS,Cred,Jaipur,Thursday,17,0
TXN_007825,USER_0602,2024-02-13 10:37:00,828,Shopping,Service Provider_8930,Service Provider,SUCCESS,Amazon Pay,Chennai,Tuesday,10,0
TXN_007826,USER_0624,2024-09-29 15:47:00,494,Fuel,Individual_8835,Individual,SUCCESS,PhonePe,Chennai,Sunday,15,1
TXN_007827,USER_0464,2024-03-23 20:27:00,291,Groceries,Merchant_3513,Merchant,SUCCESS,PhonePe,Hyderabad,Saturday,20,1
TXN_007828,USER_0991,2024-06-23 13:42:00,228,Fuel,Service Provider_9509,Service Provider,SUCCESS,Paytm,Chennai,Sunday,13,1
TXN_007829,USER_0709,2024-02-06 13:09:00,312,Food & Dining,Service Provider_9527,Service Provider,SUCCESS,BHIM,Jaipur,Tuesday,13,0
TXN_007830,USER_0080,2024-08-01 15:15:00,880,Bills & Utilities,Merchant_6719,Merchant,SUCCESS,Cred,Delhi,Thursday,15,0
